,STATION,LAT,LON,ELEV,DATE,PRCP,TMAX,TMIN,SNOW,SNWD
933881,USC00447338,36.9769,-79.8961,400.8,735288,0,128,-100,0,0
933932,USC00447338,36.9769,-79.8961,400.8,735289,0,128,-100,0,0
933983,USC00447338,36.9769,-79.8961,400.8,735290,0,128,-100,0,0
934034,USC00447338,36.9769,-79.8961,400.8,735291,0,128,-100,0,0
934085,USC00447338,36.9769,-79.8961,400.8,735292,0,128,-100,0,0
934138,USC00447338,36.9769,-79.8961,400.8,735293,0,44,-61,0,0
934191,USC00447338,36.9769,-79.8961,400.8,735294,0,44,-61,0,0
934244,USC00447338,36.9769,-79.8961,400.8,735295,0,44,-61,0,0
934297,USC00447338,36.9769,-79.8961,400.8,735296,0,44,-61,0,0
934350,USC00447338,36.9769,-79.8961,400.8,735297,0,44,-61,0,0
934403,USC00447338,36.9769,-79.8961,400.8,735298,0,44,-61,0,0
934456,USC00447338,36.9769,-79.8961,400.8,735299,0,44,-61,0,0
934509,USC00447338,36.9769,-79.8961,400.8,735300,0,44,-61,0,0
934562,USC00447338,36.9769,-79.8961,400.8,735301,0,44,-61,0,0
934615,USC00447338,36.9769,-79.8961,400.8,735302,0,44,-61,0,0
934668,USC00447338,36.9769,-79.8961,400.8,735303,0,44,-61,0,0
934721,USC00447338,36.9769,-79.8961,400.8,735304,0,44,-61,0,0
934774,USC00447338,36.9769,-79.8961,400.8,735305,0,44,-61,0,0
934827,USC00447338,36.9769,-79.8961,400.8,735306,0,44,-61,0,0
934880,USC00447338,36.9769,-79.8961,400.8,735307,0,44,-61,0,0
934933,USC00447338,36.9769,-79.8961,400.8,735308,0,44,-61,0,0
934986,USC00447338,36.9769,-79.8961,400.8,735309,0,44,-61,0,0
935039,USC00447338,36.9769,-79.8961,400.8,735310,0,44,-61,0,0
935092,USC00447338,36.9769,-79.8961,400.8,735311,0,44,-61,0,0
935145,USC00447338,36.9769,-79.8961,400.8,735312,0,44,-61,0,0
935198,USC00447338,36.9769,-79.8961,400.8,735313,0,44,-61,0,0
935251,USC00447338,36.9769,-79.8961,400.8,735314,0,44,-61,0,0
935304,USC00447338,36.9769,-79.8961,400.8,735315,0,44,-61,0,0
935357,USC00447338,36.9769,-79.8961,400.8,735316,0,44,-61,0,0
935410,USC00447338,36.9769,-79.8961,400.8,735317,0,44,-61,0,0
935463,USC00447338,36.9769,-79.8961,400.8,735318,0,44,-61,0,0
935516,USC00447338,36.9769,-79.8961,400.8,735319,0,44,-61,0,0
935569,USC00447338,36.9769,-79.8961,400.8,735320,0,44,-61,0,0
935622,USC00447338,36.9769,-79.8961,400.8,735321,0,44,-61,0,0
935675,USC00447338,36.9769,-79.8961,400.8,735322,0,44,-61,0,0
935728,USC00447338,36.9769,-79.8961,400.8,735323,0,44,-61,0,0
935781,USC00447338,36.9769,-79.8961,400.8,735324,0,228,6,0,0
935834,USC00447338,36.9769,-79.8961,400.8,735325,0,228,6,0,0
935887,USC00447338,36.9769,-79.8961,400.8,735326,0,228,6,0,0
935940,USC00447338,36.9769,-79.8961,400.8,735327,0,228,6,0,0
935993,USC00447338,36.9769,-79.8961,400.8,735328,0,228,6,0,0
936046,USC00447338,36.9769,-79.8961,400.8,735329,0,228,6,0,0
936099,USC00447338,36.9769,-79.8961,400.8,735330,0,228,6,0,0
936152,USC00447338,36.9769,-79.8961,400.8,735331,0,228,6,0,0
936205,USC00447338,36.9769,-79.8961,400.8,735332,0,228,6,0,0
936258,USC00447338,36.9769,-79.8961,400.8,735333,0,228,6,0,0
936311,USC00447338,36.9769,-79.8961,400.8,735334,0,228,6,0,0
936364,USC00447338,36.9769,-79.8961,400.8,735335,0,228,6,0,0
936417,USC00447338,36.9769,-79.8961,400.8,735336,0,228,6,0,0
936470,USC00447338,36.9769,-79.8961,400.8,735337,0,228,6,0,0
936523,USC00447338,36.9769,-79.8961,400.8,735338,0,228,6,0,0
936576,USC00447338,36.9769,-79.8961,400.8,735339,0,228,6,0,0
936629,USC00447338,36.9769,-79.8961,400.8,735340,0,228,6,0,0
936682,USC00447338,36.9769,-79.8961,400.8,735341,0,228,6,0,0
936735,USC00447338,36.9769,-79.8961,400.8,735342,0,228,6,0,0
936788,USC00447338,36.9769,-79.8961,400.8,735343,0,228,6,0,0
936841,USC00447338,36.9769,-79.8961,400.8,735344,0,228,6,0,0
936894,USC00447338,36.9769,-79.8961,400.8,735345,0,228,6,0,0
936947,USC00447338,36.9769,-79.8961,400.8,735346,0,228,6,0,0
937000,USC00447338,36.9769,-79.8961,400.8,735347,0,228,6,0,0
937053,USC00447338,36.9769,-79.8961,400.8,735348,0,228,6,0,0
937106,USC00447338,36.9769,-79.8961,400.8,735349,0,228,6,0,0
937159,USC00447338,36.9769,-79.8961,400.8,735350,0,228,6,0,0
937212,USC00447338,36.9769,-79.8961,400.8,735351,0,228,6,0,0
937265,USC00447338,36.9769,-79.8961,400.8,735352,0,228,6,0,0
937318,USC00447338,36.9769,-79.8961,400.8,735353,0,228,6,0,0
937369,USC00447338,36.9769,-79.8961,400.8,735354,36,189,78,0,0
937419,USC00447338,36.9769,-79.8961,400.8,735355,36,189,78,0,0
937469,USC00447338,36.9769,-79.8961,400.8,735356,36,189,78,0,0
937519,USC00447338,36.9769,-79.8961,400.8,735357,36,189,78,0,0
937569,USC00447338,36.9769,-79.8961,400.8,735358,36,189,78,0,0
937619,USC00447338,36.9769,-79.8961,400.8,735359,36,189,78,0,0
937669,USC00447338,36.9769,-79.8961,400.8,735360,36,189,78,0,0
937719,USC00447338,36.9769,-79.8961,400.8,735361,36,189,78,0,0
937769,USC00447338,36.9769,-79.8961,400.8,735362,36,189,78,0,0
937819,USC00447338,36.9769,-79.8961,400.8,735363,36,189,78,0,0
937869,USC00447338,36.9769,-79.8961,400.8,735364,36,189,78,0,0
937919,USC00447338,36.9769,-79.8961,400.8,735365,36,189,78,0,0
937969,USC00447338,36.9769,-79.8961,400.8,735366,36,189,78,0,0
938019,USC00447338,36.9769,-79.8961,400.8,735367,36,189,78,0,0
938069,USC00447338,36.9769,-79.8961,400.8,735368,36,189,78,0,0
938119,USC00447338,36.9769,-79.8961,400.8,735369,36,189,78,0,0
938169,USC00447338,36.9769,-79.8961,400.8,735370,36,189,78,0,0
938219,USC00447338,36.9769,-79.8961,400.8,735371,36,189,78,0,0
938269,USC00447338,36.9769,-79.8961,400.8,735372,36,189,78,0,0
938319,USC00447338,36.9769,-79.8961,400.8,735373,36,189,78,0,0
938369,USC00447338,36.9769,-79.8961,400.8,735374,36,189,78,0,0
938419,USC00447338,36.9769,-79.8961,400.8,735375,36,189,78,0,0
938469,USC00447338,36.9769,-79.8961,400.8,735376,36,189,78,0,0
938519,USC00447338,36.9769,-79.8961,400.8,735377,36,189,78,0,0
938569,USC00447338,36.9769,-79.8961,400.8,735378,36,189,78,0,0
938619,USC00447338,36.9769,-79.8961,400.8,735379,36,189,78,0,0
938669,USC00447338,36.9769,-79.8961,400.8,735380,36,189,78,0,0
938719,USC00447338,36.9769,-79.8961,400.8,735381,36,189,78,0,0
938769,USC00447338,36.9769,-79.8961,400.8,735382,36,189,78,0,0
938819,USC00447338,36.9769,-79.8961,400.8,735383,36,189,78,0,0
938869,USC00447338,36.9769,-79.8961,400.8,735384,36,189,78,0,0
938915,USC00447338,36.9769,-79.8961,400.8,735385,0,267,144,0,0
938961,USC00447338,36.9769,-79.8961,400.8,735386,0,267,144,0,0
939007,USC00447338,36.9769,-79.8961,400.8,735387,0,267,144,0,0
939053,USC00447338,36.9769,-79.8961,400.8,735388,0,267,144,0,0
939099,USC00447338,36.9769,-79.8961,400.8,735389,0,267,144,0,0
939145,USC00447338,36.9769,-79.8961,400.8,735390,0,267,144,0,0
939191,USC00447338,36.9769,-79.8961,400.8,735391,0,267,144,0,0
939237,USC00447338,36.9769,-79.8961,400.8,735392,0,267,144,0,0
939283,USC00447338,36.9769,-79.8961,400.8,735393,0,267,144,0,0
939329,USC00447338,36.9769,-79.8961,400.8,735394,0,267,144,0,0
939375,USC00447338,36.9769,-79.8961,400.8,735395,0,267,144,0,0
939421,USC00447338,36.9769,-79.8961,400.8,735396,0,267,144,0,0
939467,USC00447338,36.9769,-79.8961,400.8,735397,0,267,144,0,0
939513,USC00447338,36.9769,-79.8961,400.8,735398,0,267,144,0,0
939559,USC00447338,36.9769,-79.8961,400.8,735399,0,267,144,0,0
939605,USC00447338,36.9769,-79.8961,400.8,735400,0,267,144,0,0
939651,USC00447338,36.9769,-79.8961,400.8,735401,0,267,144,0,0
939697,USC00447338,36.9769,-79.8961,400.8,735402,0,267,144,0,0
939743,USC00447338,36.9769,-79.8961,400.8,735403,0,267,144,0,0
939789,USC00447338,36.9769,-79.8961,400.8,735404,0,267,144,0,0
939835,USC00447338,36.9769,-79.8961,400.8,735405,0,267,144,0,0
939881,USC00447338,36.9769,-79.8961,400.8,735406,0,267,144,0,0
939927,USC00447338,36.9769,-79.8961,400.8,735407,0,267,144,0,0
939973,USC00447338,36.9769,-79.8961,400.8,735408,0,267,144,0,0
940019,USC00447338,36.9769,-79.8961,400.8,735409,0,267,144,0,0
940065,USC00447338,36.9769,-79.8961,400.8,735410,0,267,144,0,0
940111,USC00447338,36.9769,-79.8961,400.8,735411,0,267,144,0,0
940157,USC00447338,36.9769,-79.8961,400.8,735412,0,267,144,0,0
940203,USC00447338,36.9769,-79.8961,400.8,735413,0,267,144,0,0
940249,USC00447338,36.9769,-79.8961,400.8,735414,0,267,144,0,0
940295,USC00447338,36.9769,-79.8961,400.8,735415,5,317,200,0,0
940341,USC00447338,36.9769,-79.8961,400.8,735416,5,317,200,0,0
940387,USC00447338,36.9769,-79.8961,400.8,735417,5,317,200,0,0
940433,USC00447338,36.9769,-79.8961,400.8,735418,5,317,200,0,0
940479,USC00447338,36.9769,-79.8961,400.8,735419,5,317,200,0,0
940525,USC00447338,36.9769,-79.8961,400.8,735420,5,317,200,0,0
940571,USC00447338,36.9769,-79.8961,400.8,735421,5,317,200,0,0
940617,USC00447338,36.9769,-79.8961,400.8,735422,5,317,200,0,0
940663,USC00447338,36.9769,-79.8961,400.8,735423,5,317,200,0,0
940709,USC00447338,36.9769,-79.8961,400.8,735424,5,317,200,0,0
940755,USC00447338,36.9769,-79.8961,400.8,735425,5,317,200,0,0
940801,USC00447338,36.9769,-79.8961,400.8,735426,5,317,200,0,0
940847,USC00447338,36.9769,-79.8961,400.8,735427,5,317,200,0,0
940893,USC00447338,36.9769,-79.8961,400.8,735428,5,317,200,0,0
940939,USC00447338,36.9769,-79.8961,400.8,735429,5,317,200,0,0
940985,USC00447338,36.9769,-79.8961,400.8,735430,5,317,200,0,0
941031,USC00447338,36.9769,-79.8961,400.8,735431,5,317,200,0,0
941077,USC00447338,36.9769,-79.8961,400.8,735432,5,317,200,0,0
941123,USC00447338,36.9769,-79.8961,400.8,735433,5,317,200,0,0
941169,USC00447338,36.9769,-79.8961,400.8,735434,5,317,200,0,0
941215,USC00447338,36.9769,-79.8961,400.8,735435,5,317,200,0,0
941261,USC00447338,36.9769,-79.8961,400.8,735436,5,317,200,0,0
941307,USC00447338,36.9769,-79.8961,400.8,735437,5,317,200,0,0
941353,USC00447338,36.9769,-79.8961,400.8,735438,5,317,200,0,0
941399,USC00447338,36.9769,-79.8961,400.8,735439,5,317,200,0,0
941445,USC00447338,36.9769,-79.8961,400.8,735440,5,317,200,0,0
941491,USC00447338,36.9769,-79.8961,400.8,735441,5,317,200,0,0
941537,USC00447338,36.9769,-79.8961,400.8,735442,5,317,200,0,0
941583,USC00447338,36.9769,-79.8961,400.8,735443,5,317,200,0,0
941629,USC00447338,36.9769,-79.8961,400.8,735444,5,317,200,0,0
941675,USC00447338,36.9769,-79.8961,400.8,735445,5,317,200,0,0
941723,USC00447338,36.9769,-79.8961,400.8,735446,18,272,144,0,0
941771,USC00447338,36.9769,-79.8961,400.8,735447,18,272,144,0,0
941819,USC00447338,36.9769,-79.8961,400.8,735448,18,272,144,0,0
941867,USC00447338,36.9769,-79.8961,400.8,735449,18,272,144,0,0
941915,USC00447338,36.9769,-79.8961,400.8,735450,18,272,144,0,0
941963,USC00447338,36.9769,-79.8961,400.8,735451,18,272,144,0,0
942011,USC00447338,36.9769,-79.8961,400.8,735452,18,272,144,0,0
942059,USC00447338,36.9769,-79.8961,400.8,735453,18,272,144,0,0
942107,USC00447338,36.9769,-79.8961,400.8,735454,18,272,144,0,0
942155,USC00447338,36.9769,-79.8961,400.8,735455,18,272,144,0,0
942203,USC00447338,36.9769,-79.8961,400.8,735456,18,272,144,0,0
942251,USC00447338,36.9769,-79.8961,400.8,735457,18,272,144,0,0
942299,USC00447338,36.9769,-79.8961,400.8,735458,18,272,144,0,0
942347,USC00447338,36.9769,-79.8961,400.8,735459,18,272,144,0,0
942395,USC00447338,36.9769,-79.8961,400.8,735460,18,272,144,0,0
942443,USC00447338,36.9769,-79.8961,400.8,735461,18,272,144,0,0
942491,USC00447338,36.9769,-79.8961,400.8,735462,18,272,144,0,0
942539,USC00447338,36.9769,-79.8961,400.8,735463,18,272,144,0,0
942587,USC00447338,36.9769,-79.8961,400.8,735464,18,272,144,0,0
942635,USC00447338,36.9769,-79.8961,400.8,735465,18,272,144,0,0
942683,USC00447338,36.9769,-79.8961,400.8,735466,18,272,144,0,0
942731,USC00447338,36.9769,-79.8961,400.8,735467,18,272,144,0,0
942779,USC00447338,36.9769,-79.8961,400.8,735468,18,272,144,0,0
942827,USC00447338,36.9769,-79.8961,400.8,735469,18,272,144,0,0
942875,USC00447338,36.9769,-79.8961,400.8,735470,18,272,144,0,0
942923,USC00447338,36.9769,-79.8961,400.8,735471,18,272,144,0,0
942971,USC00447338,36.9769,-79.8961,400.8,735472,18,272,144,0,0
943019,USC00447338,36.9769,-79.8961,400.8,735473,18,272,144,0,0
943067,USC00447338,36.9769,-79.8961,400.8,735474,18,272,144,0,0
943115,USC00447338,36.9769,-79.8961,400.8,735475,18,272,144,0,0
943163,USC00447338,36.9769,-79.8961,400.8,735476,18,272,144,0,0
943211,USC00447338,36.9769,-79.8961,400.8,735477,102,311,211,0,0
943259,USC00447338,36.9769,-79.8961,400.8,735478,102,311,211,0,0
943307,USC00447338,36.9769,-79.8961,400.8,735479,102,311,211,0,0
943355,USC00447338,36.9769,-79.8961,400.8,735480,102,311,211,0,0
943403,USC00447338,36.9769,-79.8961,400.8,735481,102,311,211,0,0
943451,USC00447338,36.9769,-79.8961,400.8,735482,102,311,211,0,0
943499,USC00447338,36.9769,-79.8961,400.8,735483,102,311,211,0,0
943547,USC00447338,36.9769,-79.8961,400.8,735484,102,311,211,0,0
943595,USC00447338,36.9769,-79.8961,400.8,735485,102,311,211,0,0
943643,USC00447338,36.9769,-79.8961,400.8,735486,102,311,211,0,0
943691,USC00447338,36.9769,-79.8961,400.8,735487,102,311,211,0,0
943739,USC00447338,36.9769,-79.8961,400.8,735488,102,311,211,0,0
943787,USC00447338,36.9769,-79.8961,400.8,735489,102,311,211,0,0
943835,USC00447338,36.9769,-79.8961,400.8,735490,102,311,211,0,0
943883,USC00447338,36.9769,-79.8961,400.8,735491,102,311,211,0,0
943931,USC00447338,36.9769,-79.8961,400.8,735492,102,311,211,0,0
943979,USC00447338,36.9769,-79.8961,400.8,735493,102,311,211,0,0
944027,USC00447338,36.9769,-79.8961,400.8,735494,102,311,211,0,0
944075,USC00447338,36.9769,-79.8961,400.8,735495,102,311,211,0,0
944123,USC00447338,36.9769,-79.8961,400.8,735496,102,311,211,0,0
944171,USC00447338,36.9769,-79.8961,400.8,735497,102,311,211,0,0
944219,USC00447338,36.9769,-79.8961,400.8,735498,102,311,211,0,0
944267,USC00447338,36.9769,-79.8961,400.8,735499,102,311,211,0,0
944315,USC00447338,36.9769,-79.8961,400.8,735500,102,311,211,0,0
944363,USC00447338,36.9769,-79.8961,400.8,735501,102,311,211,0,0
944411,USC00447338,36.9769,-79.8961,400.8,735502,102,311,211,0,0
944459,USC00447338,36.9769,-79.8961,400.8,735503,102,311,211,0,0
944507,USC00447338,36.9769,-79.8961,400.8,735504,102,311,211,0,0
944555,USC00447338,36.9769,-79.8961,400.8,735505,102,311,211,0,0
944603,USC00447338,36.9769,-79.8961,400.8,735506,102,311,211,0,0
944653,USC00447338,36.9769,-79.8961,400.8,735507,0,278,139,0,0
944703,USC00447338,36.9769,-79.8961,400.8,735508,0,278,139,0,0
944753,USC00447338,36.9769,-79.8961,400.8,735509,0,278,139,0,0
944803,USC00447338,36.9769,-79.8961,400.8,735510,0,278,139,0,0
944853,USC00447338,36.9769,-79.8961,400.8,735511,0,278,139,0,0
944903,USC00447338,36.9769,-79.8961,400.8,735512,0,278,139,0,0
944953,USC00447338,36.9769,-79.8961,400.8,735513,0,278,139,0,0
945003,USC00447338,36.9769,-79.8961,400.8,735514,0,278,139,0,0
945053,USC00447338,36.9769,-79.8961,400.8,735515,0,278,139,0,0
945103,USC00447338,36.9769,-79.8961,400.8,735516,0,278,139,0,0
945153,USC00447338,36.9769,-79.8961,400.8,735517,0,278,139,0,0
945203,USC00447338,36.9769,-79.8961,400.8,735518,0,278,139,0,0
945253,USC00447338,36.9769,-79.8961,400.8,735519,0,278,139,0,0
945303,USC00447338,36.9769,-79.8961,400.8,735520,0,278,139,0,0
945353,USC00447338,36.9769,-79.8961,400.8,735521,0,278,139,0,0
945403,USC00447338,36.9769,-79.8961,400.8,735522,0,278,139,0,0
945453,USC00447338,36.9769,-79.8961,400.8,735523,0,278,139,0,0
945503,USC00447338,36.9769,-79.8961,400.8,735524,0,278,139,0,0
945553,USC00447338,36.9769,-79.8961,400.8,735525,0,278,139,0,0
945603,USC00447338,36.9769,-79.8961,400.8,735526,0,278,139,0,0
945653,USC00447338,36.9769,-79.8961,400.8,735527,0,278,139,0,0
945703,USC00447338,36.9769,-79.8961,400.8,735528,0,278,139,0,0
945753,USC00447338,36.9769,-79.8961,400.8,735529,0,278,139,0,0
945803,USC00447338,36.9769,-79.8961,400.8,735530,0,278,139,0,0
945853,USC00447338,36.9769,-79.8961,400.8,735531,0,278,139,0,0
945903,USC00447338,36.9769,-79.8961,400.8,735532,0,278,139,0,0
945953,USC00447338,36.9769,-79.8961,400.8,735533,0,278,139,0,0
946003,USC00447338,36.9769,-79.8961,400.8,735534,0,278,139,0,0
946053,USC00447338,36.9769,-79.8961,400.8,735535,0,278,139,0,0
946103,USC00447338,36.9769,-79.8961,400.8,735536,0,278,139,0,0
946153,USC00447338,36.9769,-79.8961,400.8,735537,0,278,139,0,0
947830,USC00447338,36.9769,-79.8961,400.8,735568,0,183,6,0,0
947888,USC00447338,36.9769,-79.8961,400.8,735569,0,183,6,0,0
947946,USC00447338,36.9769,-79.8961,400.8,735570,0,183,6,0,0
948004,USC00447338,36.9769,-79.8961,400.8,735571,0,183,6,0,0
948062,USC00447338,36.9769,-79.8961,400.8,735572,0,183,6,0,0
948120,USC00447338,36.9769,-79.8961,400.8,735573,0,183,6,0,0
948178,USC00447338,36.9769,-79.8961,400.8,735574,0,183,6,0,0
948236,USC00447338,36.9769,-79.8961,400.8,735575,0,183,6,0,0
948294,USC00447338,36.9769,-79.8961,400.8,735576,0,183,6,0,0
948352,USC00447338,36.9769,-79.8961,400.8,735577,0,183,6,0,0
948410,USC00447338,36.9769,-79.8961,400.8,735578,0,183,6,0,0
948468,USC00447338,36.9769,-79.8961,400.8,735579,0,183,6,0,0
948526,USC00447338,36.9769,-79.8961,400.8,735580,0,183,6,0,0
948584,USC00447338,36.9769,-79.8961,400.8,735581,0,183,6,0,0
948642,USC00447338,36.9769,-79.8961,400.8,735582,0,183,6,0,0
948700,USC00447338,36.9769,-79.8961,400.8,735583,0,183,6,0,0
948758,USC00447338,36.9769,-79.8961,400.8,735584,0,183,6,0,0
948816,USC00447338,36.9769,-79.8961,400.8,735585,0,183,6,0,0
948874,USC00447338,36.9769,-79.8961,400.8,735586,0,183,6,0,0
948932,USC00447338,36.9769,-79.8961,400.8,735587,0,183,6,0,0
948990,USC00447338,36.9769,-79.8961,400.8,735588,0,183,6,0,0
949048,USC00447338,36.9769,-79.8961,400.8,735589,0,183,6,0,0
949106,USC00447338,36.9769,-79.8961,400.8,735590,0,183,6,0,0
949164,USC00447338,36.9769,-79.8961,400.8,735591,0,183,6,0,0
949222,USC00447338,36.9769,-79.8961,400.8,735592,0,183,6,0,0
949280,USC00447338,36.9769,-79.8961,400.8,735593,0,183,6,0,0
949338,USC00447338,36.9769,-79.8961,400.8,735594,0,183,6,0,0
949396,USC00447338,36.9769,-79.8961,400.8,735595,0,183,6,0,0
949454,USC00447338,36.9769,-79.8961,400.8,735596,0,183,6,0,0
949512,USC00447338,36.9769,-79.8961,400.8,735597,0,183,6,0,0
949570,USC00447338,36.9769,-79.8961,400.8,735598,0,183,6,0,0
949623,USC00447338,36.9769,-79.8961,400.8,735599,5,44,-33,0,0
949676,USC00447338,36.9769,-79.8961,400.8,735600,5,44,-33,0,0
949729,USC00447338,36.9769,-79.8961,400.8,735601,5,44,-33,0,0
949782,USC00447338,36.9769,-79.8961,400.8,735602,5,44,-33,0,0
949835,USC00447338,36.9769,-79.8961,400.8,735603,5,44,-33,0,0
949888,USC00447338,36.9769,-79.8961,400.8,735604,5,44,-33,0,0
949941,USC00447338,36.9769,-79.8961,400.8,735605,5,44,-33,0,0
949994,USC00447338,36.9769,-79.8961,400.8,735606,5,44,-33,0,0
950047,USC00447338,36.9769,-79.8961,400.8,735607,5,44,-33,0,0
950100,USC00447338,36.9769,-79.8961,400.8,735608,5,44,-33,0,0
950153,USC00447338,36.9769,-79.8961,400.8,735609,5,44,-33,0,0
950206,USC00447338,36.9769,-79.8961,400.8,735610,5,44,-33,0,0
950259,USC00447338,36.9769,-79.8961,400.8,735611,5,44,-33,0,0
950312,USC00447338,36.9769,-79.8961,400.8,735612,5,44,-33,0,0
950365,USC00447338,36.9769,-79.8961,400.8,735613,5,44,-33,0,0
950418,USC00447338,36.9769,-79.8961,400.8,735614,5,44,-33,0,0
950471,USC00447338,36.9769,-79.8961,400.8,735615,5,44,-33,0,0
950524,USC00447338,36.9769,-79.8961,400.8,735616,5,44,-33,0,0
950577,USC00447338,36.9769,-79.8961,400.8,735617,5,44,-33,0,0
950630,USC00447338,36.9769,-79.8961,400.8,735618,5,44,-33,0,0
950683,USC00447338,36.9769,-79.8961,400.8,735619,5,44,-33,0,0
950736,USC00447338,36.9769,-79.8961,400.8,735620,5,44,-33,0,0
950789,USC00447338,36.9769,-79.8961,400.8,735621,5,44,-33,0,0
950842,USC00447338,36.9769,-79.8961,400.8,735622,5,44,-33,0,0
950895,USC00447338,36.9769,-79.8961,400.8,735623,5,44,-33,0,0
950948,USC00447338,36.9769,-79.8961,400.8,735624,5,44,-33,0,0
951001,USC00447338,36.9769,-79.8961,400.8,735625,5,44,-33,0,0
951054,USC00447338,36.9769,-79.8961,400.8,735626,5,44,-33,0,0
951107,USC00447338,36.9769,-79.8961,400.8,735627,5,44,-33,0,0
951160,USC00447338,36.9769,-79.8961,400.8,735628,5,44,-33,0,0
951213,USC00447338,36.9769,-79.8961,400.8,735629,5,44,-33,0,0
951265,USC00447338,36.9769,-79.8961,400.8,735630,0,89,-11,0,0
951316,USC00447338,36.9769,-79.8961,400.8,735631,0,89,-11,0,0
951367,USC00447338,36.9769,-79.8961,400.8,735632,0,89,-11,0,0
951418,USC00447338,36.9769,-79.8961,400.8,735633,0,89,-11,0,0
951469,USC00447338,36.9769,-79.8961,400.8,735634,0,89,-11,0,0
951520,USC00447338,36.9769,-79.8961,400.8,735635,0,89,-11,0,0
951571,USC00447338,36.9769,-79.8961,400.8,735636,0,89,-11,0,0
951622,USC00447338,36.9769,-79.8961,400.8,735637,0,89,-11,0,0
951673,USC00447338,36.9769,-79.8961,400.8,735638,0,89,-11,0,0
951724,USC00447338,36.9769,-79.8961,400.8,735639,0,89,-11,0,0
951775,USC00447338,36.9769,-79.8961,400.8,735640,0,89,-11,0,0
951826,USC00447338,36.9769,-79.8961,400.8,735641,0,89,-11,0,0
951877,USC00447338,36.9769,-79.8961,400.8,735642,0,89,-11,0,0
951928,USC00447338,36.9769,-79.8961,400.8,735643,0,89,-11,0,0
951979,USC00447338,36.9769,-79.8961,400.8,735644,0,89,-11,0,0
952030,USC00447338,36.9769,-79.8961,400.8,735645,0,89,-11,0,0
952081,USC00447338,36.9769,-79.8961,400.8,735646,0,89,-11,0,0
952132,USC00447338,36.9769,-79.8961,400.8,735647,0,89,-11,0,0
952183,USC00447338,36.9769,-79.8961,400.8,735648,0,89,-11,0,0
952234,USC00447338,36.9769,-79.8961,400.8,735649,0,89,-11,0,0
952285,USC00447338,36.9769,-79.8961,400.8,735650,0,89,-11,0,0
952336,USC00447338,36.9769,-79.8961,400.8,735651,0,89,-11,0,0
952387,USC00447338,36.9769,-79.8961,400.8,735652,0,89,-11,0,0
952438,USC00447338,36.9769,-79.8961,400.8,735653,0,89,-11,0,0
952489,USC00447338,36.9769,-79.8961,400.8,735654,0,89,-11,0,0
952540,USC00447338,36.9769,-79.8961,400.8,735655,0,89,-11,0,0
952591,USC00447338,36.9769,-79.8961,400.8,735656,0,89,-11,0,0
952642,USC00447338,36.9769,-79.8961,400.8,735657,0,89,-11,0,0
952693,USC00447338,36.9769,-79.8961,400.8,735658,0,22,-72,0,51
952745,USC00447338,36.9769,-79.8961,400.8,735659,0,22,-72,0,51
952797,USC00447338,36.9769,-79.8961,400.8,735660,0,22,-72,0,51
952849,USC00447338,36.9769,-79.8961,400.8,735661,0,22,-72,0,51
